job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category
Product Manager,Canada,Entry,PhD,2030,2863.163,0.45,Strategy,91,48651,2,High,Medium Risk
DevOps Engineer,USA,Entry,Bachelor,2025,3130.1490000000003,0.3,Docker,73,13186,1,High,Medium Risk
DevOps Engineer,UK,Senior,Master,2015,4389.383,0.2,Docker,90,47573,2,High,Low Risk
Business Analyst,India,Entry,Bachelor,2024,564.066,0.74,Excel,76,12346,0,Low,High Risk
AI Researcher,Germany,Senior,Master,2033,7902.317999999999,0.23,Deep Learning,70,8189,2,High,Low Risk
Software Engineer,Australia,Mid,PhD,2034,3989.857,0.54,Java,67,45333,1,High,Medium Risk
Product Manager,Canada,Mid,Bachelor,2027,3930.303,0.42,Strategy,70,40710,1,High,Medium Risk
Business Analyst,Canada,Entry,Bachelor,2025,1495.2440000000001,0.75,Excel,97,1244,0,Medium,High Risk
Data Analyst,Germany,Mid,Master,2022,1670.0929999999998,0.62,SQL,89,47489,1,Medium,High Risk
DevOps Engineer,Germany,Mid,Bachelor,2028,3830.63,0.33,Docker,98,11247,2,High,Medium Risk
DevOps Engineer,USA,Senior,Bachelor,2018,6118.701999999999,0.23,Docker,93,23266,2,High,Low Risk
Product Manager,India,Entry,Master,2016,771.4660000000001,0.31,Strategy,72,19006,1,Low,Medium Risk
Software Engineer,UK,Mid,PhD,2017,2713.608,0.37,Java,81,3015,1,High,Medium Risk
Data Scientist,Australia,Senior,Master,2019,4087.244,0.29,Python,86,42791,2,High,Low Risk
Software Engineer,Australia,Entry,Bachelor,2026,2314.938,0.46,Java,92,46650,1,High,Medium Risk
Data Scientist,USA,Mid,Bachelor,2033,5814.353,0.43,Python,92,15035,2,High,Medium Risk
AI Researcher,USA,Mid,PhD,2033,7094.884,0.23,Deep Learning,67,3853,2,High,Low Risk
Business Analyst,India,Entry,Master,2022,642.9350000000001,0.72,Excel,60,7829,0,Low,High Risk
Product Manager,USA,Entry,Master,2034,4474.906,0.49,Strategy,67,26130,1,High,Medium Risk
DevOps Engineer,Australia,Senior,Bachelor,2016,4484.629,0.21,Docker,67,20324,2,High,Low Risk
Business Analyst,Australia,Mid,PhD,2020,1956.56,0.7,Excel,87,1306,0,Medium,High Risk
Data Analyst,UK,Entry,Master,2025,1677.157,0.65,SQL,75,8244,0,Medium,High Risk
Data Scientist,USA,Senior,PhD,2022,6301.943,0.32,Python,64,47902,2,High,Medium Risk
Product Manager,Germany,Entry,Master,2026,2628.3640000000005,0.41,Strategy,83,8331,1,High,Medium Risk
Cloud Engineer,UK,Senior,PhD,2020,5288.698,0.3,AWS,93,21434,2,High,Medium Risk
Data Analyst,Australia,Entry,PhD,2033,1682.344,0.73,SQL,84,49785,1,Medium,High Risk
Data Analyst,Australia,Mid,Bachelor,2020,1690.765,0.6,SQL,67,8386,0,Medium,High Risk
ML Engineer,India,Senior,Bachelor,2020,1924.3270000000002,0.2,Python,72,10487,1,Medium,Low Risk
Software Engineer,India,Entry,Bachelor,2024,829.097,0.44,Java,72,18427,1,Low,Medium Risk
Business Analyst,USA,Senior,Master,2022,4449.9310000000005,0.72,Excel,78,12692,1,High,High Risk
Product Manager,India,Entry,Bachelor,2021,1008.2940000000001,0.36,Strategy,65,44021,1,Medium,Medium Risk
Cloud Engineer,Australia,Mid,PhD,2028,3993.7200000000003,0.38,AWS,98,22219,2,High,Medium Risk
ML Engineer,Australia,Entry,Bachelor,2030,3376.096,0.3,Python,66,7786,1,High,Medium Risk
AI Researcher,USA,Entry,Master,2016,3122.585,0.06,Deep Learning,61,39121,2,High,Low Risk
DevOps Engineer,India,Senior,Master,2018,1552.345,0.23,Docker,74,30790,1,Medium,Low Risk
Data Scientist,India,Entry,Bachelor,2019,710.6279999999999,0.29,Python,73,14189,1,Low,Low Risk
AI Researcher,USA,Mid,Bachelor,2020,5458.726000000001,0.1,Deep Learning,77,9050,2,High,Low Risk
Cybersecurity Analyst,Australia,Senior,PhD,2032,4790.487999999999,0.32,Security,75,39183,2,High,Medium Risk
DevOps Engineer,Canada,Senior,Master,2029,5596.8279999999995,0.34,Docker,91,4195,2,High,Medium Risk
ML Engineer,Canada,Senior,PhD,2033,7188.183,0.33,Python,86,3925,2,High,Medium Risk
Software Engineer,UK,Mid,Bachelor,2034,4324.695,0.54,Java,69,28408,1,High,Medium Risk
Business Analyst,Germany,Mid,Master,2034,2639.0240000000003,0.84,Excel,95,20280,0,High,High Risk
Software Engineer,Australia,Entry,Bachelor,2027,2328.279,0.47,Java,82,16457,1,High,Medium Risk
Cybersecurity Analyst,UK,Senior,Master,2017,3775.708,0.17,Security,82,12576,2,High,Low Risk
Product Manager,USA,Senior,Bachelor,2016,5859.543,0.31,Strategy,79,37181,2,High,Medium Risk
Software Engineer,Australia,Senior,PhD,2018,3846.7889999999998,0.38,Java,82,2128,1,High,Medium Risk
DevOps Engineer,UK,Mid,PhD,2033,4686.238,0.38,Docker,93,17160,2,High,Medium Risk
ML Engineer,USA,Senior,Bachelor,2032,9441.634,0.32,Python,78,22725,2,High,Medium Risk
Software Engineer,India,Entry,Bachelor,2031,970.521,0.51,Java,73,22825,0,Low,Medium Risk
Product Manager,Canada,Entry,Bachelor,2032,2952.9120000000003,0.47,Strategy,77,16802,1,High,Medium Risk
DevOps Engineer,USA,Mid,PhD,2032,5098.884,0.37,Docker,99,14338,2,High,Medium Risk
Data Scientist,Germany,Mid,Master,2032,4145.233,0.42,Python,75,48910,2,High,Medium Risk
ML Engineer,India,Entry,Master,2030,1252.962,0.3,Python,72,37023,1,Medium,Medium Risk
Software Engineer,India,Entry,PhD,2035,1076.006,0.55,Java,97,40963,1,Medium,Medium Risk
Data Scientist,Canada,Entry,PhD,2029,2550.7,0.39,Python,77,23463,1,High,Medium Risk
Data Scientist,UK,Senior,PhD,2032,5844.231,0.42,Python,95,35275,2,High,Medium Risk
Data Scientist,Australia,Mid,Master,2020,3096.583,0.3,Python,89,30527,2,High,Medium Risk
Cybersecurity Analyst,Germany,Entry,Bachelor,2015,1531.855,0.15,Security,90,37695,2,Medium,Low Risk
Data Analyst,Australia,Senior,Bachelor,2015,2336.412,0.55,SQL,72,16797,1,High,Medium Risk
Data Scientist,Germany,Entry,PhD,2035,3032.418,0.45,Python,64,39059,1,High,Medium Risk
Product Manager,USA,Entry,PhD,2021,3238.307,0.36,Strategy,79,13877,1,High,Medium Risk
Business Analyst,USA,Mid,PhD,2035,4228.9800000000005,0.85,Excel,86,43103,1,High,High Risk
Cloud Engineer,USA,Senior,PhD,2034,9715.842,0.44,AWS,63,27129,2,High,Medium Risk
Data Analyst,Australia,Entry,Master,2025,1379.094,0.65,SQL,97,21531,1,Medium,High Risk
AI Researcher,Australia,Entry,PhD,2035,3923.2839999999997,0.25,Deep Learning,87,9660,2,High,Low Risk
Cybersecurity Analyst,Germany,Mid,Bachelor,2017,2143.324,0.17,Security,75,10616,1,High,Low Risk
DevOps Engineer,India,Senior,PhD,2033,2246.557,0.38,Docker,94,14107,1,High,Medium Risk
DevOps Engineer,UK,Mid,Master,2031,4621.383,0.36,Docker,77,27251,2,High,Medium Risk
Data Scientist,India,Entry,Master,2031,1017.676,0.41,Python,81,46434,1,Medium,Medium Risk
Product Manager,USA,Mid,Master,2030,5291.903,0.45,Strategy,74,14696,1,High,Medium Risk
Data Analyst,Canada,Mid,Master,2015,1542.989,0.55,SQL,67,24765,0,Medium,Medium Risk
Data Analyst,Canada,Entry,Bachelor,2023,1343.7440000000001,0.63,SQL,68,16816,0,Medium,High Risk
Software Engineer,UK,Mid,PhD,2025,3260.027,0.45,Java,89,23222,1,High,Medium Risk
Data Scientist,Germany,Senior,PhD,2023,4985.144,0.33,Python,74,13977,2,High,Medium Risk
DevOps Engineer,India,Mid,Master,2033,1678.328,0.38,Docker,70,48207,1,Medium,Medium Risk
Data Scientist,India,Mid,Bachelor,2023,1225.035,0.33,Python,61,46682,1,Medium,Medium Risk
DevOps Engineer,India,Mid,Master,2016,1062.232,0.21,Docker,69,21843,1,Medium,Low Risk
Cloud Engineer,Germany,Entry,PhD,2027,2487.3320000000003,0.37,AWS,99,7182,1,High,Medium Risk
Data Analyst,Canada,Senior,Bachelor,2035,3740.102,0.75,SQL,95,45863,1,High,High Risk
Business Analyst,USA,Mid,Bachelor,2022,2769.175,0.72,Excel,72,47996,1,High,High Risk
AI Researcher,Canada,Senior,PhD,2029,6913.189,0.19,Deep Learning,95,5849,2,High,Low Risk
Product Manager,Germany,Entry,PhD,2035,3470.286,0.5,Strategy,80,23058,1,High,Medium Risk
DevOps Engineer,India,Entry,Bachelor,2016,793.938,0.21,Docker,80,11866,1,Low,Low Risk
Cybersecurity Analyst,USA,Entry,Master,2023,2694.141,0.23,Security,94,32335,2,High,Low Risk
DevOps Engineer,USA,Senior,PhD,2015,5297.987999999999,0.2,Docker,64,11995,2,High,Low Risk
Cybersecurity Analyst,Australia,Senior,Master,2035,5183.229,0.35,Security,70,6967,1,High,Medium Risk
ML Engineer,Canada,Mid,Master,2022,3523.919999999999,0.22,Python,83,38116,2,High,Low Risk
DevOps Engineer,India,Mid,PhD,2021,1271.054,0.26,Docker,82,48664,1,Medium,Low Risk
DevOps Engineer,Australia,Entry,Master,2023,2377.711,0.28,Docker,67,49390,1,High,Low Risk
Software Engineer,India,Senior,Bachelor,2019,1533.2850000000003,0.39,Java,72,17445,1,Medium,Medium Risk
AI Researcher,Canada,Senior,Master,2020,6161.744000000001,0.1,Deep Learning,97,36556,2,High,Low Risk
DevOps Engineer,Canada,Senior,PhD,2024,4853.571,0.29,Docker,88,25086,2,High,Low Risk
AI Researcher,Germany,Entry,Bachelor,2022,2633.252,0.12,Deep Learning,96,21471,2,High,Low Risk
AI Researcher,Australia,Entry,Master,2031,3909.1760000000013,0.21,Deep Learning,67,37693,2,High,Low Risk
AI Researcher,India,Entry,Master,2023,1157.9569999999999,0.13,Deep Learning,61,15568,1,Medium,Low Risk
Data Scientist,UK,Entry,Master,2024,2574.8849999999998,0.34,Python,60,16467,1,High,Medium Risk
AI Researcher,India,Mid,Master,2024,1611.2540000000001,0.14,Deep Learning,80,17676,1,Medium,Low Risk
Data Analyst,India,Mid,Bachelor,2026,812.226,0.66,SQL,94,13165,0,Low,High Risk
Cloud Engineer,Canada,Senior,Bachelor,2024,5959.013999999999,0.34,AWS,78,5860,2,High,Medium Risk
Software Engineer,Australia,Entry,PhD,2017,1742.7199999999998,0.37,Java,60,25346,1,Medium,Medium Risk
Business Analyst,UK,Mid,Master,2023,2364.758,0.73,Excel,88,39878,1,High,High Risk
Cybersecurity Analyst,Canada,Senior,PhD,2031,4882.186,0.31,Security,95,5754,2,High,Medium Risk
Data Analyst,India,Senior,Bachelor,2026,1141.1490000000001,0.66,SQL,90,7408,0,Medium,High Risk
Software Engineer,Canada,Senior,PhD,2031,4841.630999999999,0.51,Java,96,5250,1,High,Medium Risk
ML Engineer,Germany,Mid,PhD,2019,3685.3590000000004,0.19,Python,61,31193,2,High,Low Risk
Business Analyst,Canada,Senior,Bachelor,2025,3422.972,0.75,Excel,83,27868,1,High,High Risk
Data Analyst,Germany,Senior,PhD,2016,2453.309,0.56,SQL,93,29475,1,High,Medium Risk
Cybersecurity Analyst,India,Entry,Bachelor,2021,725.448,0.21,Security,89,35069,1,Low,Low Risk
Cloud Engineer,India,Senior,Master,2033,2380.544,0.43,AWS,76,33099,1,High,Medium Risk
Cloud Engineer,Australia,Entry,Master,2022,2417.103,0.32,AWS,75,10260,1,High,Medium Risk
ML Engineer,USA,Entry,Bachelor,2034,5024.146,0.34,Python,65,48458,2,High,Medium Risk
Business Analyst,Canada,Mid,PhD,2018,2164.076,0.68,Excel,96,17488,1,High,High Risk
DevOps Engineer,USA,Senior,Bachelor,2022,6075.148999999999,0.27,Docker,71,11845,2,High,Low Risk
Product Manager,USA,Senior,PhD,2021,6959.244000000001,0.36,Strategy,78,38305,2,High,Medium Risk
Business Analyst,India,Entry,Master,2035,719.4979999999999,0.85,Excel,86,18435,0,Low,High Risk
Cloud Engineer,India,Entry,Master,2016,789.9649999999999,0.26,AWS,80,20968,1,Low,Low Risk
Data Scientist,USA,Senior,PhD,2030,8069.875999999999,0.4,Python,74,44702,2,High,Medium Risk
Cloud Engineer,UK,Entry,Master,2031,3462.443,0.41,AWS,79,33152,1,High,Medium Risk
AI Researcher,Canada,Senior,PhD,2015,4673.526,0.05,Deep Learning,84,35119,2,High,Low Risk
Data Analyst,India,Entry,Bachelor,2015,413.94100000000003,0.55,SQL,82,30389,1,Low,Medium Risk
Product Manager,USA,Mid,Master,2018,4074.607,0.33,Strategy,70,27014,1,High,Medium Risk
DevOps Engineer,India,Senior,PhD,2015,1419.774,0.2,Docker,72,2022,1,Medium,Low Risk
Software Engineer,Australia,Mid,Master,2030,3648.366,0.5,Java,61,9756,1,High,Medium Risk
Business Analyst,Germany,Senior,Master,2034,4515.464,0.84,Excel,95,35192,1,High,High Risk
Data Scientist,Australia,Mid,Bachelor,2034,4119.52,0.44,Python,81,43597,2,High,Medium Risk
Software Engineer,UK,Mid,PhD,2026,3583.28,0.46,Java,91,27250,1,High,Medium Risk
ML Engineer,USA,Entry,Master,2034,4911.79,0.34,Python,62,18693,1,High,Medium Risk
Data Scientist,USA,Senior,PhD,2033,8890.128999999999,0.43,Python,61,29988,2,High,Medium Risk
Cybersecurity Analyst,USA,Senior,Master,2022,5641.749,0.22,Security,77,10522,2,High,Low Risk
Software Engineer,UK,Senior,Master,2025,4654.233,0.45,Java,72,13121,1,High,Medium Risk
Data Analyst,Canada,Entry,Master,2021,1267.27,0.61,SQL,77,44016,1,Medium,High Risk
ML Engineer,Australia,Entry,Bachelor,2034,3854.666,0.34,Python,99,29522,2,High,Medium Risk
Product Manager,Canada,Entry,Bachelor,2022,2495.609,0.37,Strategy,67,23560,1,High,Medium Risk
Business Analyst,Germany,Mid,Master,2028,2282.0789999999997,0.78,Excel,73,40501,0,High,High Risk
Data Scientist,USA,Mid,Bachelor,2024,4376.084,0.34,Python,97,26721,2,High,Medium Risk
ML Engineer,Canada,Senior,Master,2016,5277.255999999999,0.16,Python,85,23873,2,High,Low Risk
Cloud Engineer,Australia,Entry,Master,2022,2672.792,0.32,AWS,74,34523,1,High,Medium Risk
Business Analyst,UK,Mid,Master,2016,2169.187,0.66,Excel,89,26465,1,High,High Risk
DevOps Engineer,Australia,Entry,Bachelor,2019,2157.651,0.24,Docker,89,31593,2,High,Low Risk
AI Researcher,USA,Entry,Bachelor,2016,2977.3869999999997,0.06,Deep Learning,84,48153,2,High,Low Risk
DevOps Engineer,India,Mid,Master,2027,1570.308,0.32,Docker,71,28219,1,Medium,Medium Risk
Product Manager,USA,Entry,Master,2019,3021.053,0.34,Strategy,89,15245,1,High,Medium Risk
Business Analyst,USA,Mid,PhD,2021,3029.481,0.71,Excel,89,33761,1,High,High Risk
Data Scientist,India,Entry,Master,2025,969.973,0.35,Python,93,41279,1,Low,Medium Risk
Cloud Engineer,USA,Mid,PhD,2032,5496.257,0.42,AWS,67,46325,2,High,Medium Risk
ML Engineer,UK,Senior,Bachelor,2030,7296.4270000000015,0.3,Python,63,10408,2,High,Medium Risk
Business Analyst,UK,Senior,PhD,2019,3417.4190000000003,0.69,Excel,73,20623,1,High,High Risk
Product Manager,India,Senior,Master,2024,2177.7580000000003,0.39,Strategy,84,29290,1,High,Medium Risk
Data Analyst,USA,Entry,Master,2032,2274.139,0.72,SQL,85,8975,0,High,High Risk
Data Analyst,Canada,Mid,Bachelor,2025,1865.909,0.65,SQL,63,5870,0,Medium,High Risk
Cybersecurity Analyst,India,Mid,PhD,2032,1381.08,0.32,Security,78,29390,1,Medium,Medium Risk
DevOps Engineer,India,Mid,Bachelor,2021,1307.7510000000002,0.26,Docker,92,21128,1,Medium,Low Risk
Software Engineer,Australia,Mid,PhD,2018,2558.846,0.38,Java,69,1440,1,High,Medium Risk
Data Analyst,USA,Senior,Master,2029,4335.388,0.69,SQL,95,6413,1,High,High Risk
Data Analyst,Canada,Entry,PhD,2026,1541.848,0.66,SQL,80,20547,0,Medium,High Risk
Product Manager,Canada,Senior,Bachelor,2024,6232.053,0.39,Strategy,65,38544,2,High,Medium Risk
Cybersecurity Analyst,Canada,Entry,Bachelor,2029,2057.433,0.29,Security,62,12050,1,High,Low Risk
Cybersecurity Analyst,Canada,Entry,Master,2034,2425.6330000000003,0.34,Security,73,7337,1,High,Medium Risk
Product Manager,Canada,Senior,Master,2034,7059.856,0.49,Strategy,85,26714,2,High,Medium Risk
Product Manager,UK,Senior,Master,2032,7697.1449999999995,0.47,Strategy,76,6922,2,High,Medium Risk
Product Manager,Canada,Senior,PhD,2029,6633.668,0.44,Strategy,81,36560,2,High,Medium Risk
Data Scientist,Canada,Mid,Bachelor,2032,3805.419000000001,0.42,Python,74,19799,1,High,Medium Risk
Cloud Engineer,Canada,Mid,PhD,2033,4078.876,0.43,AWS,80,10428,1,High,Medium Risk
Software Engineer,India,Mid,PhD,2018,1053.2649999999999,0.38,Java,91,25310,1,Medium,Medium Risk
Cybersecurity Analyst,USA,Senior,Master,2033,7403.305,0.33,Security,68,7004,2,High,Medium Risk
Product Manager,India,Entry,Bachelor,2018,903.142,0.33,Strategy,67,12755,1,Low,Medium Risk
ML Engineer,India,Mid,Bachelor,2028,1518.2819999999997,0.28,Python,69,4890,1,Medium,Low Risk
AI Researcher,Canada,Senior,Bachelor,2028,7054.815,0.18,Deep Learning,83,10191,2,High,Low Risk
Product Manager,Australia,Entry,PhD,2030,3153.2389999999996,0.45,Strategy,91,30175,1,High,Medium Risk
ML Engineer,UK,Senior,Bachelor,2029,6687.012,0.29,Python,93,18226,2,High,Low Risk
AI Researcher,USA,Senior,Master,2020,7304.225,0.1,Deep Learning,82,2659,2,High,Low Risk
Software Engineer,Germany,Senior,PhD,2022,4157.7390000000005,0.42,Java,77,17040,1,High,Medium Risk
DevOps Engineer,Canada,Entry,Master,2034,3176.5160000000005,0.39,Docker,79,47540,2,High,Medium Risk
Cloud Engineer,Australia,Entry,PhD,2019,2206.15,0.29,AWS,63,4811,1,High,Low Risk
DevOps Engineer,USA,Mid,Bachelor,2026,5206.11,0.31,Docker,61,47619,2,High,Medium Risk
AI Researcher,Australia,Entry,Bachelor,2033,3467.6319999999996,0.23,Deep Learning,74,26507,2,High,Low Risk
Product Manager,UK,Mid,Bachelor,2032,4919.868,0.47,Strategy,94,8526,2,High,Medium Risk
ML Engineer,UK,Senior,Master,2032,7531.597,0.32,Python,95,47281,2,High,Medium Risk
ML Engineer,UK,Senior,Master,2017,5157.955,0.17,Python,97,48836,2,High,Low Risk
DevOps Engineer,UK,Senior,Master,2026,5658.383,0.31,Docker,98,28140,2,High,Medium Risk
AI Researcher,Australia,Entry,Bachelor,2015,2357.059,0.05,Deep Learning,75,26752,2,High,Low Risk
DevOps Engineer,UK,Mid,Bachelor,2019,3404.9880000000003,0.24,Docker,88,34953,2,High,Low Risk
Software Engineer,Canada,Mid,PhD,2025,3139.323,0.45,Java,83,11662,1,High,Medium Risk
Data Scientist,Germany,Entry,Master,2027,2348.093,0.37,Python,95,29582,1,High,Medium Risk
DevOps Engineer,India,Entry,PhD,2024,993.7040000000001,0.29,Docker,97,43042,2,Low,Low Risk
DevOps Engineer,Germany,Senior,Bachelor,2015,4215.475,0.2,Docker,93,41247,2,High,Low Risk
ML Engineer,UK,Entry,Bachelor,2015,2242.235,0.15,Python,86,38830,2,High,Low Risk
DevOps Engineer,UK,Senior,Master,2027,5870.761,0.32,Docker,74,22649,2,High,Medium Risk
Data Scientist,USA,Entry,Master,2031,3698.652,0.41,Python,98,35136,2,High,Medium Risk
Software Engineer,USA,Entry,PhD,2021,2512.005,0.41,Java,69,30665,1,High,Medium Risk
Product Manager,Germany,Entry,Bachelor,2017,2034.9119999999998,0.32,Strategy,88,12877,1,High,Medium Risk
AI Researcher,Canada,Entry,PhD,2035,3422.3610000000003,0.25,Deep Learning,68,42150,2,High,Low Risk
Cybersecurity Analyst,USA,Mid,PhD,2034,4675.475,0.34,Security,73,8240,1,High,Medium Risk
Data Scientist,Australia,Mid,Bachelor,2029,3463.488,0.39,Python,99,1565,1,High,Medium Risk
AI Researcher,India,Senior,PhD,2021,2391.215,0.11,Deep Learning,99,12103,2,High,Low Risk
Product Manager,UK,Senior,Master,2035,8189.3550000000005,0.5,Strategy,93,28597,2,High,Medium Risk
ML Engineer,USA,Senior,Master,2022,7732.923,0.22,Python,78,9701,2,High,Low Risk
Cybersecurity Analyst,Germany,Entry,Master,2029,2202.618,0.29,Security,85,8248,1,High,Low Risk
Business Analyst,Canada,Mid,Master,2020,2020.4740000000002,0.7,Excel,78,26370,0,High,High Risk
Data Analyst,Australia,Mid,Bachelor,2027,2405.2619999999997,0.67,SQL,78,1434,0,High,High Risk
AI Researcher,Australia,Entry,PhD,2019,2615.5330000000004,0.09,Deep Learning,64,39493,2,High,Low Risk
Cloud Engineer,USA,Senior,Bachelor,2030,8552.153999999999,0.4,AWS,67,40593,2,High,Medium Risk
Business Analyst,UK,Entry,Bachelor,2033,2245.803,0.83,Excel,72,36481,0,High,High Risk
Product Manager,USA,Mid,Bachelor,2027,5081.148999999999,0.42,Strategy,79,11596,1,High,Medium Risk
DevOps Engineer,Australia,Senior,Master,2017,4697.808999999999,0.22,Docker,86,48950,2,High,Low Risk
Software Engineer,India,Entry,Master,2022,763.746,0.42,Java,93,36989,1,Low,Medium Risk
Data Scientist,India,Mid,Master,2020,1103.55,0.3,Python,63,46810,1,Medium,Medium Risk
Software Engineer,Germany,Mid,Bachelor,2029,2917.629,0.49,Java,82,32086,1,High,Medium Risk
DevOps Engineer,USA,Mid,Bachelor,2021,4593.481,0.26,Docker,83,16828,2,High,Low Risk
ML Engineer,Australia,Entry,Bachelor,2034,3527.2879999999996,0.34,Python,75,19615,1,High,Medium Risk
ML Engineer,USA,Mid,Bachelor,2022,4831.104,0.22,Python,84,13464,2,High,Low Risk
AI Researcher,India,Senior,PhD,2025,2447.2780000000002,0.15,Deep Learning,68,5942,1,High,Low Risk
ML Engineer,UK,Mid,PhD,2033,5326.472,0.33,Python,60,6700,1,High,Medium Risk
Cloud Engineer,UK,Entry,Bachelor,2021,2605.28,0.31,AWS,65,20355,1,High,Medium Risk
Business Analyst,USA,Senior,PhD,2024,4409.530000000001,0.74,Excel,87,44815,1,High,High Risk
Cybersecurity Analyst,Germany,Senior,Bachelor,2020,3738.2909999999997,0.2,Security,86,40461,2,High,Low Risk
Product Manager,Germany,Entry,Bachelor,2027,2512.355,0.42,Strategy,80,40377,1,High,Medium Risk
Cybersecurity Analyst,Canada,Entry,Bachelor,2028,2307.199,0.28,Security,71,25154,1,High,Low Risk
Cybersecurity Analyst,Germany,Entry,Bachelor,2029,2277.898,0.29,Security,80,28685,1,High,Low Risk
Software Engineer,Australia,Mid,Bachelor,2027,3468.9800000000005,0.47,Java,97,47439,2,High,Medium Risk
Business Analyst,Canada,Entry,Bachelor,2029,1973.0230000000001,0.79,Excel,88,41047,1,Medium,High Risk
Business Analyst,Australia,Senior,Bachelor,2020,3453.066,0.7,Excel,80,24696,1,High,High Risk
Data Scientist,USA,Entry,PhD,2017,2338.949,0.27,Python,77,7584,1,High,Low Risk
Business Analyst,Canada,Senior,Bachelor,2018,3030.526,0.68,Excel,97,8370,1,High,High Risk
Software Engineer,Germany,Senior,Master,2020,3544.6760000000004,0.4,Java,79,40624,2,High,Medium Risk
Product Manager,Canada,Mid,PhD,2030,4686.999,0.45,Strategy,62,14566,1,High,Medium Risk
Product Manager,UK,Entry,Master,2022,2974.477,0.37,Strategy,82,29552,1,High,Medium Risk
